date,low,close,open,high,volume,linear_regression_slope(n=24),linear_regression_slope(n=60),vortex_positive(n:24),vortex_negative(n:24),vortex_negative(n:24)_smooth,vortex_positive(n:24)_smooth,"rsi(n:24, smooth:5)","rsi_smooth(n:24, smooth:5)","BB_%(col:'close', n:24)","BB_ch(col:'close', n:24)",renko
2020-07-20 19:55:00,0.8197106109324759,0.8198392282958199,0.8213504823151125,0.8217363344051447,11.809526989610614,0.13152086749325337,0.18621885976380032,0.045935995813051855,-0.055939975895040295,-0.0535604744157141,0.05965710421060211,-0.000385006401686927,0.08972330440555942,-0.09749581833746163,-0.37614067338775237,0.0
2020-07-21 13:30:00,0.8381350482315113,0.839871382636656,0.8399035369774919,0.8420257234726688,15.427831148612148,0.2951790293900598,0.22677525235585164,-0.0030826469963060044,-0.04051500723448542,0.026423845268900514,-0.03971019855157554,0.3793264612595023,0.22176193896844132,0.4965901249756566,0.18005916429161417,1.0
2020-07-21 13:32:00,0.8367524115755628,0.8403858520900322,0.8371704180064309,0.8407395498392284,12.944864544850386,0.4138169967360889,0.35390215342993325,-0.02804439956373539,0.004112581872870669,0.022324176863461442,-0.050126271681738443,0.3238056410644349,0.3381378131524545,0.45309846515343133,0.20931018515205224,1.0
2020-07-21 13:35:00,0.8361093247588424,0.8361897106109325,0.8385209003215434,0.8390675241157556,12.768260152512022,0.4237074238196504,0.4423998117398121,-0.04930748147662811,0.049789526744144164,0.064011908591181,-0.055692915811941024,0.21854678095886737,0.2910997301174917,0.2777990007903622,0.2196143670582893,0.0
2020-07-21 13:36:00,0.835016077170418,0.8358199356913183,0.8361093247588424,0.8363665594855306,12.974474342338862,0.4255509584140878,0.4432915405448409,-0.061701353404017056,0.08843043947046847,0.100220496304266,-0.07490198694183114,0.20988085794533384,0.26443841040647076,0.2571496274050837,0.2210740571299764,0.0
2020-07-21 13:37:00,0.8332475884244372,0.8336655948553054,0.8358199356913183,0.8359807073954985,12.421661624502676,0.42617955976728905,0.44392525568022884,-0.07762864507234346,0.09085999874677353,0.1158493353231217,-0.09338383198324518,0.1613247566526872,0.2226263521094084,0.21357793979162876,0.22148674304370353,0.0
2020-07-21 13:39:00,0.8316398713826366,0.832347266881029,0.8330128617363344,0.8334405144694533,12.139551352398794,0.4260893709579584,0.4448954877663342,-0.0933416329050556,0.12563950752105257,0.14975419836969306,-0.11962444148902418,0.13294882322813006,0.16928146770566932,0.17766193596876673,0.22138049433367202,0.0
2020-07-21 13:42:00,0.8338585209003215,0.8365916398713826,0.8338745980707395,0.837395498392283,12.343685407783612,0.4251784849091993,0.446548667352272,-0.059379659147507424,0.0649020815661645,0.10493605863932642,-0.0903383594688163,0.1869420130638494,0.1879450485575801,0.2187297347213398,0.2206363387972078,1.0
2020-07-21 13:44:00,0.8339871382636657,0.8339871382636657,0.8351125401929261,0.8354340836012861,11.412358137208985,0.4229202073447043,0.44743981719979725,-0.05834164045692303,0.0974011586780501,0.10718767268486651,-0.07259752983555146,0.13004407537336427,0.16502587355033238,0.16192292956970022,0.21892672501681854,0.0
2020-07-21 13:48:00,0.8342122186495177,0.8361093247588424,0.83475884244373,0.8361736334405145,11.173344008081449,0.4158183094331633,0.44896913763827606,-0.05705780907886726,0.09113290779401373,0.11692098208510071,-0.07885261982292013,0.15322531824819496,0.16859891830383233,0.16787509734174338,0.21306400896528466,1.0
2020-07-21 13:49:00,0.8360385852090032,0.8372990353697748,0.8361093247588424,0.8375884244372991,11.214015491410844,0.4131754215866512,0.44945253359019954,-0.019457024543357182,0.07083123549029835,0.09936888668173993,-0.04936720081930979,0.16879175996847007,0.1819859483327353,0.18221674622618925,0.2099870299900145,1.0
2020-07-21 13:50:00,0.8369774919614148,0.8383279742765274,0.8371543408360129,0.8386816720257234,11.581483066351188,0.41042790635112447,0.44993394094895833,-0.007610661812214592,0.042511258482145875,0.07270985301922717,-0.02896747392889709,0.1817987572430536,0.1963941634224623,0.19609165285366711,0.20634452145262794,1.0
2020-07-21 13:54:00,0.8384244372990354,0.8393858520900322,0.8387459807073956,0.8401607717041801,11.526678546021111,0.10159115659177659,0.45126582429301776,0.010442212248050642,0.08901002687027204,0.09510762586344201,-0.01021863526207456,0.18327072861977334,0.2021083124187255,0.28875876948689977,-0.08624782329307917,1.0
2020-07-21 13:56:00,0.8386173633440515,0.840032154340836,0.8389067524115755,0.8404180064308682,11.073003453009944,0.2858274333599579,0.45183157485201303,0.0369894078222448,0.06465160889472177,0.08850896969477706,0.0201773503977406,0.1862360210916496,0.2074436337654596,0.3195219685226215,-0.07965165138534619,1.0
2020-07-21 13:57:00,0.8398392282958199,0.8410289389067525,0.839935691318328,0.8412057877813505,11.461206571355536,0.3985467046411028,0.4521618575212167,0.03672589821796879,0.06636896749933008,0.08937104395068296,0.022278914055434917,0.19918219443193375,0.21809893964261484,0.35275045105086095,-0.049559118889897225,1.0
2020-07-21 14:05:00,0.8383376205787781,0.8384565916398714,0.8406109324758843,0.8409003215434083,11.131964108667878,0.40875901579442864,0.45284325274368536,0.13507732608116685,-0.08320577848878152,-0.06569669663973288,0.13052326007461068,0.100620486726537,0.14923692598550997,0.10801512596304902,-0.03913769786685889,0.0
2020-07-21 14:06:00,0.8372347266881028,0.837395498392283,0.8383922829581993,0.8384244372990354,10.715904807392183,0.4079333801422359,0.45250569115225886,0.07537794354732241,0.035542727604303326,0.020045852125439412,0.07760752178540453,0.07546706498186939,0.11836714169420393,0.050689567958218607,-0.042699694757340534,0.0
2020-07-21 14:07:00,0.8368167202572347,0.8369131832797426,0.8374276527331189,0.8379421221864952,10.37861999471225,0.3780585693243178,0.45207282392614095,0.06269891087387391,0.030282036637278797,0.05369246745189571,0.045961430523199676,0.06424516115820622,0.09664735828975779,0.018349631650882263,-0.05867612194943922,0.0
2020-07-21 14:08:00,0.8358842443729902,0.8359163987138265,0.8368971061093247,0.8375884244372991,10.712355036074534,0.26870620742174744,0.4515706076600411,0.04573614608820187,0.009489499665183865,0.05118756795587376,0.022426087228573865,0.04144670063941436,0.07382683524783051,-0.04824458551971021,-0.08280298264521885,0.0
2020-07-21 14:09:00,0.8344694533762057,0.8345980707395498,0.8357556270096463,0.8359003215434083,10.401128400629721,0.14861907540615438,0.45096193453431266,0.0439193920845663,0.030748668484418373,0.0615798134611204,0.013806494748342057,0.012793031042717784,0.04734018637875892,-0.12303790531992659,-0.08144257314691872,0.0
2020-07-21 14:10:00,0.8333118971061094,0.8338424437299035,0.8346463022508038,0.8347909967845659,10.428499759085406,0.02676374051628785,0.45027422112344606,-0.012902566956402461,0.07357627276775702,0.09301509083759218,-0.026939294041718354,-0.0029687589536111503,0.026094962291499102,-0.15095581452802842,-0.061473027504638955,0.0
2020-07-21 14:17:00,0.8355627009646303,0.8366881028938906,0.8357556270096463,0.8368488745980707,10.543386326415778,-0.3273354706058388,0.445057973448043,-0.02622709131329637,0.10641508854755066,0.13004969707659808,-0.048521319396470086,0.060607735733513635,0.07486040434073282,0.03936845698781144,0.0006667736055667728,1.0
2020-07-21 14:18:00,0.8365916398713826,0.8381672025723473,0.8366559485530546,0.8385852090032154,10.545447181678094,-0.32680266609002084,0.4443549428354227,-0.043319502470655524,0.09911522453765098,0.12252408265445769,-0.05797737151732685,0.09235343499703441,0.10025147912934407,0.11274847750086636,-0.0024948869906146753,1.0
2020-07-21 14:27:00,0.8345337620578779,0.8346302250803859,0.8362218649517685,0.8362218649517685,10.82137539237254,0.051702724961649175,0.1850802433420446,-0.15194638834966967,0.19824390802718828,0.22058472810582141,-0.1673881179583151,-0.014768523413591195,0.037480449951603934,-0.053289109471173594,-0.18848636396475077,0.0
2020-07-21 14:43:00,0.8337942122186496,0.8339228295819936,0.8341318327974278,0.8345980707395498,10.17500888050773,-0.1354965994633682,-0.07503760119204976,-0.15672464408826858,0.23792715450889212,0.24347029398129816,-0.16368879557101224,-0.046462096855505675,-0.012290522566488049,-0.1561461317574054,-0.29484321964271454,0.0
2020-07-21 15:07:00,0.8321543408360129,0.8325401929260451,0.8331511254019293,0.8333762057877814,10.987169250665504,-0.018232314403245894,-0.09933829352810306,-0.07534855653865857,0.10013494738004258,0.1301761082369537,-0.08437589530939305,-0.0782003175874566,-0.039472721020868407,-0.13599729313703104,-0.366219468648854,0.0
2020-07-21 15:08:00,0.8314790996784565,0.8314790996784565,0.8324758842443729,0.8325401929260451,10.80681810529201,-0.05458823953821805,-0.11030576239265913,-0.07519873626375484,0.11920429712481362,0.1328920363187085,-0.08905715529523794,-0.11719861715843743,-0.06906521188748999,-0.2384973232301167,-0.3379989407506433,0.0
2020-07-21 15:10:00,0.8303858520900321,0.8304340836012861,0.8311897106109325,0.8314790996784565,10.15949295804451,-0.11624097478912865,-0.14939336497252925,-0.17182704818683991,0.20955495356921827,0.21886982911294306,-0.17785484123736528,-0.15150363851940363,-0.11363610716292272,-0.23072020002611754,-0.2801513687164685,0.0
2020-07-21 15:11:00,0.829774919614148,0.829935691318328,0.8304372990353697,0.8304372990353697,10.385682681545509,-0.1490228283151765,-0.1719945233641475,-0.21486528398283622,0.28681362609395333,0.2865091345229279,-0.2265292106397392,-0.16663133626350268,-0.13324495801104264,-0.21690442639699783,-0.24754440619709822,0.0
2020-07-21 15:14:00,0.8312218649517684,0.8323794212218649,0.8314790996784565,0.8324758842443729,9.88508622529017,-0.19665549343795036,-0.2038250195091516,-0.07929204943273427,0.12089556529054113,0.13922598204464343,-0.10699862596529108,-0.0381280023128725,-0.041142972889363416,0.04265921745423064,-0.22875598535778835,1.0
2020-07-21 15:16:00,0.8321221864951769,0.8331511254019293,0.8322025723472669,0.8334726688102894,10.420942701141808,-0.1962202434998225,-0.21058120184395335,-0.022034529664668234,0.052592080945474406,0.08001246263877915,-0.04883778657932181,-0.0015412317175866885,0.0067356812910459585,0.11634346120761124,-0.22727367858786762,1.0
2020-07-21 15:36:00,0.8308038585209003,0.8308360128617363,0.8311897106109325,0.8312861736334404,9.346956889378884,0.006041239847933824,-0.1100351626900741,0.05246605078869748,0.042685613321924,0.0363423142807221,0.040005274778136646,-0.09396035465949559,-0.051309657143136955,-0.2356022546494751,-0.4025018208804821,0.0
2020-07-21 15:39:00,0.8299035369774921,0.83,0.830257234726688,0.8302893890675243,11.062923094497386,-0.08524615706739497,-0.10903037774908642,-0.08006953542406614,0.1450493151448048,0.17396705154679493,-0.10812400462344074,-0.1304137018262831,-0.10066469327934185,-0.20753043649053515,-0.3445395992288134,0.0
2020-07-21 15:47:00,0.8288745980707395,0.8289389067524117,0.8301768488745981,0.8303858520900321,11.777378617191134,-0.16647886189845734,-0.12686059069170877,-0.1436982578897753,0.13287769592713994,0.15763364022848847,-0.1609362285320074,-0.14302071816595974,-0.09427092343135213,-0.14466669682380684,-0.2852694322513271,0.0
2020-07-21 15:48:00,0.827652733118971,0.8277331189710612,0.8289710610932476,0.8292604501607717,10.225488636640502,-0.20785899425371662,-0.13821969493940278,-0.1890663094747247,0.17869054580106025,0.18295625502188018,-0.19347143286883084,-0.18570528006785075,-0.13020956648796594,-0.2112773872684815,-0.25021401024755274,0.0
2020-07-21 15:52:00,0.8260771704180065,0.8262379421221864,0.8277652733118971,0.8279421221864952,10.558516379529161,-0.3104105758703999,-0.188641649236086,-0.2585066058545623,0.2568300237859935,0.28642499976083113,-0.2763595569164755,-0.2108187582344277,-0.17258144948041193,-0.1756906397805793,-0.16047210722291877,0.0
2020-07-21 15:53:00,0.8257556270096463,0.8259807073954983,0.8263344051446946,0.8263344051446946,9.553053252766412,-0.3259699994772884,-0.2003619726213263,-0.2685248129318747,0.31034150930773263,0.3196920965403226,-0.29028421922066605,-0.2178387078704071,-0.1853743010453101,-0.15708930412486316,-0.13589817570597446,0.0
2020-07-21 15:57:00,0.8248231511254018,0.824951768488746,0.8265273311897107,0.8266881028938907,10.622997438973428,-0.3263465743758313,-0.22628752177420747,-0.28694265146658104,0.2770770018567108,0.30493477346168196,-0.2977257795819701,-0.21327633922232853,-0.16900726720366027,-0.1420222505127926,-0.11660933709612514,0.0
2020-07-21 15:59:00,0.8262636655948553,0.827299035369775,0.8263665594855305,0.8274919614147911,9.553885238395837,-0.3255172558395436,-0.23360126535608638,-0.18137516312019997,0.2201802537504154,0.24721269381728306,-0.22541258927824281,-0.08343397205567837,-0.0893720513399004,0.02720101893039295,-0.14298429454092187,1.0
2020-07-21 16:04:00,0.827282958199357,0.8287781350482315,0.827282958199357,0.8289067524115756,10.027168799292276,-0.1941883796050771,-0.24081138393565482,-0.08818105759652495,0.11376807592665761,0.1364493712359207,-0.11010077584969846,-0.0007920233881457683,0.0005667831287105574,0.18521552169754327,-0.1887032681430293,1.0
2020-07-21 16:05:00,0.8287781350482315,0.8296623794212218,0.8288745980707395,0.829774919614148,11.028550735322673,-0.12843425070489012,-0.23016087332688268,-0.031124696436998,0.06944682670018731,0.09643340322911664,-0.05950474876920486,0.03046978203460149,0.04059781562942044,0.25627396159702354,-0.1912719104383761,1.0
2020-07-21 16:35:00,0.8266237942122185,0.8266237942122185,0.8271704180064309,0.827299035369775,9.803862037302444,-0.07839306308695027,-0.01750202123292067,-0.06638147577867692,0.11284649646370803,0.13515136242437364,-0.08006362736482397,-0.07957103149729194,-0.034579250830721275,-0.1912818512010997,-0.36399912375360083,0.0
2020-07-21 16:39:00,0.8257234726688103,0.8258520900321542,0.8263344051446946,0.8263665594855305,9.633842879652445,-0.12876068815863398,-0.007388724451902563,-0.1535900414056287,0.23585150652834175,0.23494807390698225,-0.1619944963229002,-0.10510756620731271,-0.06799162732535358,-0.1823980576776898,-0.32702771576603906,0.0
2020-07-21 16:59:00,0.8277009646302251,0.8280707395498391,0.8277170418006431,0.8281993569131832,9.153552031708111,0.1403409563872413,-0.05673771946383954,-0.03954273010819642,0.02213640350255952,0.04862121813975062,-0.07054813332956511,0.05588341955164633,0.08231968821313185,0.3226568216517554,-0.323140290617439,1.0
2020-07-21 17:03:00,0.8288102893890675,0.8292604501607717,0.8289614147909968,0.8295176848874599,9.746234376431874,0.27580412949247546,-0.0541531776561331,0.06996988016642613,-0.09828095357154998,-0.07318050007051091,0.04079921475320469,0.11185621778944377,0.13183237375624468,0.35142723655458674,-0.2595471543600648,1.0
2020-07-21 17:14:00,0.8269774919614148,0.8269774919614148,0.8277942122186496,0.8277942122186496,9.56109697355281,0.15690556461599936,0.021131015800558706,0.03003969174666843,-0.04731386098553858,-0.017473226723850988,0.013116741400532095,-0.033932078336048555,0.006042361102401084,-0.016067452154440196,-0.29418234651220276,0.0
2020-07-21 17:28:00,0.8281672025723473,0.8290996784565917,0.8282958199356913,0.8292604501607717,9.283088353024002,0.013896664215166235,0.10506433090487427,-0.07196957115796854,0.06683367209334412,0.10166146046414459,-0.08442505988671722,0.0915799428798133,0.10230437145555016,0.2980303751011215,-0.36746283731918183,1.0
2020-07-21 17:39:00,0.8294212218649517,0.8301157556270097,0.8294533762057877,0.8303858520900321,9.625769714988733,0.20866682650926893,0.16594926392350284,0.16922465915877183,-0.1782914163889603,-0.13091788484642497,0.1493822132618211,0.14026171965439804,0.15032472978328415,0.3506796734381565,-0.3438009107618416,1.0
2020-07-21 17:49:00,0.8306881028938906,0.8310096463022508,0.8308681672025723,0.8310610932475884,9.02772173256288,0.17181706009836295,0.15218412976467954,0.174902066288543,-0.11469522665145881,-0.09383722431791841,0.1646658821350252,0.16561802741975795,0.18629323380315022,0.3719870752697888,-0.3617040292033197,1.0
2020-07-21 17:53:00,0.8309967845659164,0.8320578778135047,0.8311575562700965,0.8321221864951769,9.40988589363937,0.21151059894290808,0.14939653329652258,0.13075633674158216,-0.139705988413797,-0.10115469794320109,0.1294925077540321,0.2128930438629768,0.2236876258060434,0.4032840754129769,-0.32748026001533415,1.0
2020-07-21 18:02:00,0.8320900321543407,0.8331189710610933,0.8322829581993568,0.8333762057877814,10.241585986569758,0.2230384446644386,0.19737658748893985,0.1440838130835519,-0.15920738959511893,-0.1190245325107876,0.12397576347868522,0.20419226387228218,0.20371454766870245,0.3894041054194499,-0.30778489175715096,1.0
2020-07-21 18:09:00,0.8330546623794212,0.8340192926045016,0.8333440514469453,0.8340192926045016,10.988590018637293,0.2341331329955249,0.27609026507965045,0.2128592275756792,-0.18682662552042373,-0.15501096785087032,0.18568702170772677,0.22364234150075069,0.2330444786861975,0.3807414194176029,-0.3083125882511194,1.0
2020-07-21 19:10:00,0.8318327974276527,0.8318327974276527,0.8327009646302251,0.8329581993569132,10.34222285710521,0.06316779425000645,0.05181849041234432,-0.0511415263542041,0.07049109163245593,0.08512111302417014,-0.06035502102931822,-0.059933889172280874,-0.008282618478587689,-0.19390672332511752,-0.35534227955904585,0.0
2020-07-21 19:11:00,0.8308681672025723,0.8308681672025723,0.8319389067524116,0.8319614147909968,9.849457229908069,0.015139637596672577,0.04147130319101572,-0.09616727201095032,0.10687803767348181,0.124786617692356,-0.10884359878640815,-0.09836400562143982,-0.04944929405490983,-0.25603877889848914,-0.32165856978317975,0.0
2020-07-21 19:17:00,0.8295819935691319,0.8296784565916397,0.8304501607717041,0.8308681672025723,9.948026473892872,-0.21967979666457277,-0.009072735622587383,-0.11414866104098687,0.14234245948349067,0.15408922595679342,-0.12154339510158696,-0.11772801638778391,-0.07571179054532728,-0.1866698990758412,-0.2169004358832876,0.0
2020-07-21 19:18:00,0.8286495176848874,0.8288713826366559,0.8296463022508038,0.8298713826366558,10.242578689451346,-0.26429291534038835,-0.025217049489652976,-0.17056078654529938,0.20563648018559966,0.2082130829703438,-0.1730186642113406,-0.14227927967367587,-0.10189720651405082,-0.19645406362677123,-0.17828228226198706,0.0
2020-07-21 19:28:00,0.8276848874598072,0.8277813504823152,0.8296623794212218,0.8296623794212218,11.02594698706762,-0.32560710984122904,-0.14909612483431794,-0.20272394855137477,0.2117526652343995,0.2267077543118946,-0.2154251970717458,-0.12988337022195579,-0.07375316891002776,-0.09261772041891932,-0.12815844627219786,0.0
2020-07-22 13:30:00,0.8204823151125401,0.8223794212218649,0.8223794212218649,0.8231511254019293,14.810889565623947,-0.014371563748836129,-0.16941249876268383,-0.0288409003221477,0.03716334342522076,0.04427304946101951,-0.016451389797242588,-0.20507035693246084,-0.08175592606350646,-0.46393910478869466,-0.22328199340639848,0.0
2020-07-22 13:34:00,0.8210289389067524,0.8219131832797428,0.8238906752411577,0.8240192926045016,12.174520023494653,-0.2674966059921896,-0.1983876436304522,-0.04655915637864416,0.059480507153783835,0.08037395840864714,-0.05904580110180768,-0.17965608625219787,-0.1536032495981965,-0.2123114671429194,-0.021349493352102622,0.0
2020-07-22 13:35:00,0.8164630225080386,0.8166720257234727,0.8219935691318327,0.8219935691318327,12.161488837594293,-0.3278103952500573,-0.22912168656320375,-0.12644288339425713,0.08724187332125766,0.10488478151247915,-0.12618071718323132,-0.25426521186495593,-0.20185702769933478,-0.30688640858533295,0.14557437146874463,0.0
2020-07-22 13:36:00,0.8146945337620579,0.8154308681672027,0.8164951768488746,0.8167202572347267,12.251235825588608,-0.3310631770726135,-0.2623947518189362,-0.1651770913944186,0.20332326375386534,0.19376585644069289,-0.1798266335438764,-0.2678090794854879,-0.2331674581937117,-0.25152481592742715,0.19576803981685986,0.0
2020-07-22 13:37:00,0.8139549839228295,0.8141800643086817,0.8153504823151125,0.8167202572347267,12.169862383111138,-0.3341345350026173,-0.29522856453470414,-0.1730131881135677,0.20588950211670287,0.23116613219942372,-0.20403741510934592,-0.28059572438488867,-0.2545389912333823,-0.2167849961622401,0.20089558930556084,0.0
2020-07-22 13:38:00,0.8131511254019292,0.8137620578778135,0.8141479099678456,0.8143408360128617,12.142032579972469,-0.3369874309443585,-0.3286522426479812,-0.19331280790812921,0.2556236149954858,0.27642985071825044,-0.22361838148251312,-0.2847452306353321,-0.26578387614456256,-0.17775739590363945,0.20465655662612836,0.0
2020-07-22 13:39:00,0.8136334405144694,0.8166334405144694,0.8136334405144694,0.8166881028938907,12.466016964085494,-0.3386304576104926,-0.3517698479131292,-0.17535953485159783,0.19886708241298878,0.2516458173138517,-0.21468520452123696,-0.1908982021460292,-0.21798317812098644,-0.09051473883990298,0.20628069246794112,1.0
2020-07-22 13:40:00,0.8161736334405145,0.8179421221864952,0.8165594855305466,0.8179421221864952,11.590150370548795,-0.33954757945163605,-0.3694702149520831,-0.11683904952107238,0.1622189726979808,0.21074596633563947,-0.16567237799686674,-0.1533856782556418,-0.16985545875804103,-0.04807977221160503,0.20707849942453815,1.0
2020-07-22 13:43:00,0.8134083601286174,0.8134405144694533,0.8154662379421223,0.8155305466237942,10.99769698906956,-0.3427839975505534,-0.3906990787661982,-0.1618073338256668,0.20222582884289264,0.21026486867363026,-0.16566502474573097,-0.21147664023072743,-0.16780723781449775,-0.09027873447321567,0.21049045826158874,0.0
2020-07-22 13:44:00,0.8119292604501608,0.8119292604501608,0.8134083601286174,0.8136977491961415,12.02673091010983,-0.3440154200682994,-0.3913835995201139,-0.17678141219840593,0.2306692196443696,0.23762272664631234,-0.18620098451408262,-0.22820605627173324,-0.18434490284036975,-0.09883356018247827,0.21198642600521,0.0
2020-07-22 13:50:00,0.8123472668810289,0.8150482315112539,0.812443729903537,0.815112540192926,11.679729324071983,-0.3412810460328347,-0.39500321665434324,-0.15647642362428993,0.20726875828348335,0.2300243120878177,-0.17630538704795484,-0.12289702068882286,-0.12635188365902772,0.03323137448138839,0.20936856146593152,1.0
2020-07-22 13:55:00,0.8147909967845659,0.8161414790996784,0.8147909967845659,0.8164630225080386,11.74367035673677,-0.32645534500945,-0.3966200435825991,-0.09442192948090178,0.18072008601138867,0.20806674328325514,-0.12418021109313315,-0.08200613004273577,-0.06654599803738731,0.12382158205643626,0.12144032121898263,1.0
2020-07-22 14:12:00,0.8133440514469453,0.8139228295819936,0.8144372990353698,0.8144372990353698,11.775665145471791,0.07030338218086524,-0.3957726637613423,0.03494930051198908,0.027734897276717074,0.043870011321120894,0.026422747839277005,-0.10340639672514307,-0.06880871378283221,-0.047147218625084794,-0.3343998210790631,0.0
2020-07-22 14:13:00,0.8128938906752412,0.8128938906752412,0.8140514469453376,0.8142122186495176,10.746094383705463,-0.0010232014583758733,-0.39551129381632527,0.046527479621113144,0.012578997509018253,0.040417838117735805,0.024252624655360266,-0.12785568576350964,-0.08661851533004039,-0.22713900917989419,-0.3463293248686049,0.0
2020-07-22 14:22:00,0.8110450160771705,0.8110932475884244,0.812315112540193,0.812540192926045,11.555531794869331,-0.1674707295462842,-0.39124670543816004,-0.07890860568547531,0.13147155071887795,0.14224080829440022,-0.08977726844324452,-0.1406643965340545,-0.0864876895988575,-0.20638836842620686,-0.24320218856966647,0.0
2020-07-22 14:26:00,0.8097106109324759,0.80983922829582,0.8110610932475885,0.8111897106109325,11.879915041526562,-0.25444747803410594,-0.3890057832988151,-0.18707504074462755,0.24404223188557372,0.26203641105141784,-0.197121145124324,-0.15923144757069363,-0.11965144586460658,-0.1806731123505373,-0.17589992401050153,0.0
